Date Created,Number of Likes,Source of Tweet,Tweets
2023-06-29 08:32:46+00:00,3,,"With #Adipurush He Is The First Ever Indian Actor To Have Four 400Cr+ Movies In Indian Cinema 🎥 History 🏌️

With #Salaar Inko 96 Days Lo 5Th Add Avudhi🏌️

Hit Talk Tho 1800Cr Gross Flop Talk Tho 450+ Cr Gross Kotti Disco Ki Randi Appatidaka Ma Mo Kinda Brathakandi 

#Prabhas 👑 https://t.co/6p57z2vaYH"
2023-06-29 08:32:02+00:00,0,,"#Exclusive 

#AllahabadHighCourt in #Adipurush case: Filmmakers should not touch the #Quran or the #Bible either - 
#pakustv #NYC #Bollywood #controversial #movies #Ramayan #Mumbai #India 
https://t.co/Yksxm2zj7a"
2023-06-29 08:29:15+00:00,67,,"Guntur 👌👌
#Adipurush day 14 https://t.co/RIVpowqJl5"
2023-06-29 08:28:14+00:00,176,,#Adipurush Crossed Closing Collection of #PonniyinSelvan2 and Became Highest South Indian Grosser of this Year 💥🔥
2023-06-29 08:26:42+00:00,5,,"Hi ! DARLINGS ❤️ are you waiting for #HuppaHuiya video song ..??

One of the most hyped song of #Adipurush going to release in ~1 Hour . Jai Shree Ram 🙏 

#Prabhas #Salaar #ProjectK #Jawan https://t.co/PZ7tgIa3Tf"
2023-06-29 08:26:29+00:00,5,,"आदिपुरुष' चित्रपटावर अलाहाबाद हायकोर्टाचे ताशेरे; 'ते लोक धन्य आहेत' म्हणत सेन्सॉर बोर्डालाही फटकारलं
#entertainment #AllahabadHighCourt #adipurush
https://t.co/04fimQDldr"
2023-06-29 08:25:12+00:00,146,,Telugu 3D Banglore #Adipurush https://t.co/1jCPBls7Ed
2023-06-29 08:23:35+00:00,54,,"Decent Kadapa matniee show
220 170 🏃🏻‍♂️
 #Adipurush https://t.co/GjvDgx4wUw"
2023-06-29 08:21:54+00:00,0,,"My question is how the Indian Censor Board cleared for release #Adipurush when the movie #Pathaan sent back by the Censor for change just because of colour of costume. 

It’s nothing but ridiculous."
2023-06-29 08:21:21+00:00,93,,"#Adipurush Bangalore Few More Shows Fast Filling Telugu Version 🌋💥🔥
#Prabhas #Salaar #ProjectK https://t.co/1tLsh3V5Ae"
2023-06-29 08:20:00+00:00,0,,"300 करोड़ का आंकड़ा भी पार नहीं कर पाई आदिपुरुष, रिलीज के 13वें दिन रहा ये हाल 
#Adipurush #BoxOffice #EntertainmentNews #Naidunia
https://t.co/XRMv9NfBz2"
2023-06-29 08:19:56+00:00,1,,June anta sare space consume cheddam twitter server dhi. #Adipurush #flash #Monsoon2023 https://t.co/iddM31t0vX
2023-06-29 08:19:37+00:00,80,,Musti nakodaka @omraut decent movie ichi vunna long run kummedi #Adipurush https://t.co/phH5PxK2AH
2023-06-29 08:19:22+00:00,147,,"Rajahmundry Kovvur 
#Adipurush https://t.co/6hiUERQMv3"
2023-06-29 08:19:07+00:00,0,,@IamPravallika @Iam__praneeth #Adipurush first half
2023-06-29 08:17:07+00:00,106,,"#Adipurush Day 14 
 Kakinada 👌 https://t.co/i3TVkqMcl2"
2023-06-29 08:15:36+00:00,4,,"@kamaalrkhan Arey bhai kitna jhoot bologe.. Ye movie koi ni ja ra dekhne.. Khali pade hain halls.. 
Aapse ye umeed nahi thi... Apne ye 3 movies ko promote karne ke achi khasi payment li hai..saaf pta chal raha hai #Adipurush #RockyAurRaniKiiPremKahaani #SatyaPremKiKatha"
2023-06-29 08:15:23+00:00,48,,"Eluru matniee show 👍
2nd class 100 👎
#Adipurush Day 14 https://t.co/H29bFZfa1Y"
2023-06-29 08:14:58+00:00,0,,"Allahabad HC Slams ‘Adupurush’ Film Makers Over Offensive Potrayal of Ramayana Characters.
.
.
.
#jionews #adipurush #slams #offensive #newsupdate #summaries #downloadnow https://t.co/4kwZxIkg6O"
2023-06-29 08:14:34+00:00,2,,"A video on #SatyaPremKiKatha has been posted on @YouTube
This is not the review, as I am yet to watch it.  It is the analysis video, which I also posted for #Adipurush on the day the movie was released. 

Link given below. #bollywood #hindifilmindustry 
https://t.co/ATecPWuQOj"
2023-06-29 08:14:01+00:00,1,,"Movie hat gaya lekin chair toh dusri  film mai bhi rakha hai 
Aur vo bhi extra side chair 😭
#Adipurush https://t.co/KIGa3VlP1c"
2023-06-29 08:13:47+00:00,0,,#Adipurush
2023-06-29 08:13:04+00:00,0,,@rajanmahan @virsanghvi My instinct says that UCC will be a flop like how #Adipurush flop show happened. Ram temple issue people have got over it. Elections will boil down to basic issues like access to employment and food and they will be gone. The climax will take place after losing.
2023-06-29 08:10:04+00:00,0,,@AskAnshul Why no action/comments from high court on Anti-Hindu RSS/BJP - the real makers of #Adipurush? 6 BJP chief ministers not only have their names in the movie for the support they renders to the makers but BJP leaders have been promoting the same movie even NOW! #BanRSS #BanAdipurush
2023-06-29 08:07:24+00:00,144,,#Adipurush Nellore Tirupati Day 14 https://t.co/uR97InXJrR
2023-06-29 08:07:01+00:00,606,,"Fvrt lines in whole movie songs ❤️ it's touching my heart 💞

(HARI ANANT HARI KATHA ANANTA KAHAHI SUNAHI BAHU VIDHI SABH SANTA) 🥹🤸🏃🚶🧍🧎

#Prabhas #Prabhas𓃵
#Adipurush #ProjectK #BlockbusterAdipurush #Salaar https://t.co/1ArBR4Nn5D"
2023-06-29 08:04:02+00:00,9,,"25, #Adipurush
26. #Asvins"
2023-06-29 08:04:28+00:00,0,,"Here's hoping that Manoj Muntashir, Om Raut, and Bhushan Kumar get a befitting reply in the Allahabad High Court for their cinematic crime with #Adipurush. Justice should prevail, and their  actions should face consequences. No one is above the law!  

https://t.co/3D9LVJ1O0H"
2023-06-29 08:03:18+00:00,0,,"#adipurush #BreakingNews 
▪️न्यायामूर्ति राजेश सिंह चौहान और न्यायमूर्ति श्री प्रकाश सिंह की पीठ ने फिल्म बनाते समय फिल्म के निर्माताओं की मानसिकता पर  टिप्पणी की।,भगवान राम और भगवान हनुमान सहित रामायण के धार्मिक पात्रों को आपत्तिजनक तरीके से चित्रित करने के लिए आलोचना की। https://t.co/LX5SasdfDk"
2023-06-29 08:03:13+00:00,0,,"@hemantsharma360 | #Adipurush
भाषा संस्कार जनित होती है. कबीर ने उसे भाषा बहता नीर कहा है

मूर्खता ईश्वर प्रदत होती है इसलिए क्षम्य है. और धूर्तता राष्ट्रवाद का खोल ओढ़ पैसा कमाने की ओछी चाहत है.

कट्टप्पा ने बाहुबली को क्यों मारा?

https://t.co/WrgJh2yF2h"
2023-06-29 08:03:06+00:00,52,,"#Adipurush Day14 🔥🔥

Delhi - 10FF Shows
Mumbai - 8FF Shows 
Hyderabad - 20FF Shows
Bengaluru - 8FF Shows 
Pune - 3FF Shows
Chennai,Nashik,Solapur - 3FF Shows"
2023-06-29 08:02:31+00:00,1,,Our kids are fan of #ChotaBheem and #BalHanuman and for this the makers didn't have to distort the beliefs and facts of the epic. You can be a superhero without being a #tapori. @SiddhantKarnick @omraut @manojmuntashir #Adipurush @ETCBollywood @Bollyhungama https://t.co/lIC4hj6roe
2023-06-29 08:01:04+00:00,8,,"#Ramayan gained renewed interest as viewers compared it to Om Raut's latest cinematic interpretation of the Hindu epic, #Adipurush. In anticipation of the show's return, Shemaroo TV shared a brief clip on social media, announcing its revival for fans and viewers alike."
2023-06-29 08:00:02+00:00,0,,"#Adipurush के समर्थन में उतरे सिद्धांत कार्णिक, बोले- देवताओं को सुपरहीरो की तरह दिखाने की जरूरत 

#Entertainment #Siddhantkarnick

https://t.co/Xu9e4EgTfH"
2023-06-29 07:59:41+00:00,1,,"Attention, Prabhas fans! It's about time you had some shame and acknowledged the reality. The verdict is out: #Adipurush is a colossal flop. No amount of denial or false narratives can change that. Instead of defending the indefensible, embrace the truth and move on."
2023-06-29 07:59:31+00:00,1,,These people are to be Blamed for releasing #adipurush and insulting our dharma.
2023-06-29 07:56:20+00:00,1,,"@Rebelfied Dear Prabhas fans, it's time to have some shame and accept the truth. Not only is #Adipurush a box office disaster, but even the Allahabad HC has condemned its blasphemous portrayal. Stop living in denial and spreading lies."
2023-06-29 07:55:17+00:00,5,,"ರಮಾನಂದ ಸಾಗರ್ ಅವರ ‘ರಾಮಾಯಣ‘ ಮರುಪ್ರಸಾರ ಜುಲೈ 3ರಿಂದ ಸಂಜೆ 7.30ಕ್ಕೆ 
#Ramayana #shamaroo #Adipurush 
https://t.co/rxPfTC7CQj"
2023-06-29 07:55:15+00:00,0,,Where was #BoycottBollywood gang when #Adipurush was released?
2023-06-29 07:55:11+00:00,149,,#Adipurush https://t.co/JcArR7H0ZG
2023-06-29 07:55:07+00:00,0,,"@PanduPrabhas__ Dear Prabhas fans, it's time to have some shame and accept the truth. Not only is #Adipurush a box office disaster, but even the Allahabad HC has condemned its blasphemous portrayal. Stop living in denial and spreading lies."
2023-06-29 07:51:16+00:00,0,,🙏🚩🕉️ #जयमहाकाल 🕉️🚩🙏 #मांस_खाना_हराम #Adipirush #AllahabadHighCourt #Adipurush https://t.co/IFlzTaxJqC
2023-06-29 07:53:21+00:00,1,,"It's high time the makers of #Adipurush had some shame and accepted this disastrous outcome. Apologize to the nation for wasting our time and resources! Take the movie off theaters and make way for true cinema like Oppenheimer and Mission Impossible. 

https://t.co/CQc17GxtgY"
2023-06-29 07:54:56+00:00,2,,"Dear Prabhas fans, it's time to have some shame and accept the truth. Not only is #Adipurush a box office disaster, but even the Allahabad HC has condemned its blasphemous portrayal. Stop living in denial and spreading lies."
2023-06-29 07:50:40+00:00,12,,"#Adipurush Tirupati Ceeded A Centre Matinee Show Fast Filling 💥🌋🔥
#Prabhas #Salaar #ProjectK https://t.co/nMxk10aAZk"
2023-06-29 07:50:21+00:00,4,,"#Adipirush
Pic or Epic? 🙏🏻🙏🏻🙏🏻

కొండలలో నెలకొన్న కోనేటి రాయడు వాడు…

ఆదిపురుష్ కోసం భువి పై రామ అవతారుడు…

Jai Shri Ram… Jai #Prabhas… Jai #Adipurush…. #AdipurushOnJune16th
#BoycottBollywood https://t.co/DmR59ftLoC"
2023-06-29 07:50:14+00:00,0,,#Adipurush #wo https://t.co/20fXPR5HuE
2023-06-29 07:48:28+00:00,0,,"Boycott Batch Strong Zone

#Adipurush - Lord Ram ✅
#Salaar - ???
#ProjectK - Deepika Padukone , Mahabharat
#Spirit - T-Series (Adipurush) , ___________
#PrabhasMaruthi - ?????

#Prabhas"
2023-06-29 07:48:22+00:00,0,,"६०० कोटी बजेटच्या ‘आदिपुरुष’ची जादू पडली फिकी; १३ व्या दिवशी चित्रपटाने कमावले फक्त ‘एवढे’ कोटी

#Adipurush #BoxOffice #collection #entertainment 

https://t.co/Ky5rEd9snT"
2023-06-29 07:48:12+00:00,5,,#Adipurush Mumbai Delhi bookings 🔥🔥🥵
2023-06-29 07:45:20+00:00,1,,Evvala Huppa Huyya Full video Songs kadha #Adipurush
2023-06-29 07:45:05+00:00,0,,@DChaurasia2312 Who made it #Adipurush  by @manojmuntashir Shukla is Br@hmin ??
2023-06-29 07:44:52+00:00,761,,"Paid buffalo 🦬🤮 
_____________________
#PaidDogDeekshasharma #BanFilmiIndianFromYoutube
#prabhas #salaar #ProjectK #Adipurush #BoycottBollywood #SalaarTheSaga https://t.co/ZBnF9fv5hy"
2023-06-29 07:43:26+00:00,0,,"रामायणातील व्यक्तिरेखांची लज्जास्पद मांडणी, ‘आदिपुरुष’च्या निर्मात्यांवर अलाहाबाद उच्च न्यायालयाचे ताशेरे

#AllahabadHighCourt #Adipurush 
https://t.co/aSH4GqkmAv"
2023-06-29 07:42:22+00:00,18,,"Solapur

Day 14 #Adipurush Hindi 3D

1 show-FF 🔥🔥

#Prabhas https://t.co/vARgq1R4Mf"
2023-06-29 07:42:07+00:00,964,,"Most No. Of 40cr+ Share collected movies in Nizam Under #Prabhas name 😎🤟

Prabhas : The King of Nizam 👑🏹

#Baahubali #Baahubali2 #Adipurush https://t.co/S3XKD98eR3"
2023-06-29 07:40:45+00:00,16,,"Nasik

Day 14 #Adipurush Hindi 3D

1Show- FF 🔥🔥🔥

#Prabhas https://t.co/eJ8JhQu0LF"
2023-06-29 07:40:09+00:00,2,,"#Adipurush
Bhimavaram
14th Day 
Noon Show Gross 
Vijayalakshmi S1 [3D] 11,810/-
AVG S2 [2D] 33,495/-"
2023-06-29 07:38:36+00:00,1,,"Inkokkasaari choodaali 🧎🙌

Ela ayina Sunday lopu 🤞❤️ #AdiPurush https://t.co/sHPDA2wNUj"
2023-06-29 07:37:12+00:00,4,,"சூப்பர்ஹீரோ பாணியில் நம் கடவுள்களைக் காட்ட வேண்டும்: ஆதிபுருஷ் பட நடிகர் கருத்து 

#Adipurush | #Vibhishan | #SiddhantKarnick | #OmRaut | #Prabhas 
https://t.co/fiXTJpS6Q0"
2023-06-29 07:36:45+00:00,1,,"Make documentary on #Quran depicting wrong things, then see...: #AllahabadHC blasts #Adipurush makers, CBFC: 

https://t.co/l4RRQ6Lotb"
2023-06-29 07:35:36+00:00,0,,#Adipurush &gt; #Samajavaragamana
2023-06-29 07:34:35+00:00,9,,"इलाहाबाद हाईकोर्ट ने बुधवार को  #Adipurush फिल्म को बैन करने की याचिका पर सुनवाई करते हुए निर्माताओं को कड़ी फटकार लगाते हुए कहा कि इसमें रामायण के पात्रों को बड़े शर्मनाक तरीके से दिखाया गया है!
फटकार लगाते हुए कहा कि कुरान पर एक डॉक्यूमेंट्री बनाओ फिर देखो क्या होता है। https://t.co/duvsL77hb6"
2023-06-29 07:34:00+00:00,5,,"మా సినిమా నాకే నచ్చలేదు.. ‘ఆదిపురుష్’పై కుంభకర్ణ పాత్ర చేసిన నటుడు వ్యాఖ్యలు..
https://t.co/HBgv3IOoxn

#LaviPajni #Adipurush #Bollywood #10TVNews"
2023-06-29 07:33:51+00:00,2,,"""Is this a joke?”

The Allahabad High Court said that it has come across several films in recent times wherein Hindu gods have been “shown in a funny way”.

Read more: https://t.co/WTvM2xI07X

#Adipurush https://t.co/hDhw7gnkTc"
2023-06-29 07:31:46+00:00,0,,"@BkKalyan1 @SumitkadeI @TheAaryanKartik @NGEMovies @namahpictures @raogajraj Yes he gave 3.5 for #adipurush but #SatyaPremKiKatha  film is good.. Must watch..
I m not karthik fan.."
2023-06-29 07:31:46+00:00,2,,"কোৰানৰ ওপৰত ভুলকৈ তথ্যচিত্ৰ নিৰ্মাণ হ'লে আজি পৰিস্থিতি ভয়ংকৰ হ'লহেতেনঃ উচ্চ ন্যায়ালয় 
#Adipurush 

https://t.co/dwKTT18Ag1"
2023-06-29 07:31:26+00:00,0,,@aajtak @news24tvchannel @ZeeNews #adipurush #ramayana #hindu https://t.co/htxKjilIY9
2023-06-29 07:30:00+00:00,4,,"#Adipurush | Allahabad HC Tears Apart Adipurush Makers, Castigates #CensorBoard

#AllahabadHC 
https://t.co/qxFh3fkOgv"
2023-06-29 07:30:00+00:00,1,,"#चलचित्र | जनता के धैर्य की परीक्षा न ले!

#Adipurush | #AllahabadHC 
https://t.co/VcbHG8UAfP"
2023-06-29 07:30:00+00:00,23,,"#Adipurush | Allahabad HC Tears Apart Adipurush Makers, Castigates #CensorBoard

#AllahabadHC 
https://t.co/mekC1LP1ZX"
2023-06-29 07:26:15+00:00,704,,"Not Bad Not Bad, now you 🔥🔥

Time for Salaar 💪🏻💪🏻💪🏻

Jai Prabhas 🫡🫡

#Prabhas #salaar #SalaarTheSaga #Salaarteaser #Adipurush https://t.co/EFAWpgvy4a"
2023-06-29 07:24:10+00:00,0,,"Amid the ongoing controversy over the ‘cheap’ dialogues showcased in film ‘#Adipurush’ which is based on ancient Indian epic Ramayana, Allahabad High Court on June 27 tore into filmmakers for showcasing ‘cheapness’ in the movie and asked “What do you want…https://t.co/TFlFaVxgmv"
2023-06-29 07:23:17+00:00,0,,"@omraut @manojmuntashir @PrabhasRaju 

How can u say your Film #Adipurush is ""inspired"" from Ramayana? U have shown Ram, Sita, Laxman, Hanuman, Ravan ....All these makes RAMAYAYAN. So STOP FOOLING PEOPLE that Adipurush is NOT RAMAYAN..  

U  mocked it and U GOT THE ANSWER..."
2023-06-29 07:22:48+00:00,3,,"Nowadays, unfortunately Cinema is not seen just as a cinema. #Adipurush director asking one seat per show to be left for Lord Hanuman, PM talking about #KeralaStory in an election campaign, Govt declares holiday to watch #TheKashmirFiles - Dir #Ameer https://t.co/TffnHEkdij"
2023-06-29 07:21:58+00:00,0,,"Konni life long gurthundipoye iconic shots ichav &amp; okati life long troll ayye shot ichav errimundaa @omraut 
#Adipurush https://t.co/SgVhLNcEEg"
2023-06-29 07:21:28+00:00,0,,"#AllahabadHighCourt asked '#Adipurush' makers if people who put the disclaimer in the movie consider the countrymen and youth to be brainless. ""You show Lord #Rama, #Laxman, #Hanuman, #Ravana, Lanka and say it's not #Ramayana?"" the court said. 

Very good question. https://t.co/eChRftpbSF"
